INT0477,FT10560,Enforcement officer,Low,Same Location,Blank
INT0478,FT04460,Police partner,Medium,Vehicle,None
INT0479,FT10619,Anonymous report,Medium,Vehicle,No Registration
INT0480,FT14062,Enforcement officer,High,Waste Pattern,Blank
INT0481,FT15627,Police partner,Medium,Same Location,Blank
INT0482,FT06852,CCTV,Low,Similar dates,None
INT0483,FT15593,Anonymous report,Medium,Similar dates,None
INT0484,FT18587,Police partner,Medium,Same Location,Unknown offender
INT0485,FT00468,Resident,Medium,Same Location,Blank
INT0486,FT03399,Enforcement officer,Medium,Waste Pattern,Unknown offender
INT0487,FT02139,Waste contractor,Low,Same Location,Blank
INT0488,FT17119,CCTV,High,Same Location,Blank
INT0489,FT15924,Anonymous report,Medium,Vehicle,No Registration
INT0490,FT09848,Resident,Low,Same Location,Unknown offender
INT0491,FT12148,Environmental monitoring,High,Similar dates,None
INT0492,FT05748,Waste contractor,Medium,Waste Pattern,Unknown offender
INT0493,FT18421,Police partner,Low,Waste Pattern,Unknown offender
INT0494,FT13762,Environmental monitoring,Low,Waste Pattern,Blank
INT0495,FT09876,Waste contractor,High,Similar dates,None
INT0496,FT11103,Anonymous report,High,Same Location,Unknown offender
INT0497,FT10826,Waste contractor,Medium,Vehicle,No Registration
INT0498,FT14631,Enforcement officer,Low,Similar dates,None
INT0499,FT07178,Enforcement officer,Medium,Vehicle,None
INT0500,FT11611,Anonymous report,Medium,Waste Pattern,Unknown offender
INT0501,FT15720,Council officer,Medium,Same Location,Unknown offender
INT0502,FT15246,Environmental monitoring,High,Waste Pattern,Unknown offender
INT0503,FT09325,Environmental monitoring,High,Waste Pattern,Blank
INT0504,FT03408,Council officer,Medium,Same Location,Blank
INT0505,FT18643,Environmental monitoring,Low,Similar dates,None
INT0506,FT01407,Enforcement officer,Low,Waste Pattern,Blank
INT0507,FT05486,Police partner,Medium,Same Location,Unknown offender
INT0508,FT16637,Enforcement officer,Low,Similar dates,None
INT0509,FT14052,Anonymous report,Medium,Vehicle,None
INT0510,FT08012,Resident,Low,Similar dates,None
INT0511,FT17155,Resident,Low,Vehicle,No Registration
INT0512,FT02714,CCTV,High,Same Location,Blank
INT0513,FT07001,Enforcement officer,Low,Same Location,Unknown offender
INT0514,FT17224,Anonymous report,Low,Same Location,Unknown offender
INT0515,FT02332,Environmental monitoring,Medium,Same Location,Unknown offender
INT0516,FT04725,Anonymous report,Low,Similar dates,None
INT0517,FT12758,Resident,High,Vehicle,No Registration
INT0518,FT19872,Waste contractor,High,Same Location,Blank
INT0519,FT13757,Anonymous report,Low,Waste Pattern,Unknown offender
INT0520,FT07182,Environmental monitoring,High,Similar dates,None
INT0521,FT16810,Police partner,High,Vehicle,None
INT0522,FT06511,CCTV,High,Similar dates,None
INT0523,FT19205,CCTV,High,Same Location,Blank
INT0524,FT18515,Council officer,High,Same Location,Blank
INT0525,FT19550,Police partner,Low,Vehicle,None
INT0526,FT13393,Enforcement officer,Low,Similar dates,None
INT0527,FT09147,Resident,High,Same Location,Blank
INT0528,FT04661,Environmental monitoring,High,Same Location,Blank
INT0529,FT15098,Environmental monitoring,High,Vehicle,No Registration
INT0530,FT03539,Environmental monitoring,Low,Same Location,Unknown offender
INT0531,FT11534,Resident,Medium,Vehicle,None
INT0532,FT07337,CCTV,High,Waste Pattern,Blank
INT0533,FT04326,Enforcement officer,High,Waste Pattern,Unknown offender
INT0534,FT14996,CCTV,Medium,Similar dates,None
INT0535,FT15344,CCTV,Medium,Waste Pattern,Blank
INT0536,FT09445,Enforcement officer,Medium,Vehicle,None
INT0537,FT06844,Anonymous report,Low,Vehicle,None
INT0538,FT19562,Police partner,High,Waste Pattern,Blank
INT0539,FT16556,Resident,High,Waste Pattern,Unknown offender
INT0540,FT19714,Anonymous report,Medium,Same Location,Unknown offender
INT0541,FT00480,Resident,Low,Similar dates,None
INT0542,FT14654,Enforcement officer,Medium,Vehicle,No Registration
INT0543,FT09815,Environmental monitoring,Medium,Similar dates,None
INT0544,FT19314,Environmental monitoring,Medium,Vehicle,No Registration
INT0545,FT03004,Anonymous report,High,Waste Pattern,Blank
INT0546,FT13646,Environmental monitoring,Medium,Similar dates,None
INT0547,FT05698,Anonymous report,High,Similar dates,None
INT0548,FT01100,Environmental monitoring,High,Same Location,Unknown offender
INT0549,FT07540,Resident,Low,Vehicle,No Registration
INT0550,FT01514,Enforcement officer,Medium,Same Location,Unknown offender
INT0551,FT03025,Anonymous report,High,Same Location,Blank
INT0552,FT01765,Police partner,High,Waste Pattern,Unknown offender
INT0553,FT12919,Police partner,High,Similar dates,None
INT0554,FT13566,Council officer,Low,Same Location,Blank
INT0555,FT02608,CCTV,High,Waste Pattern,Unknown offender
INT0556,FT08249,Enforcement officer,Medium,Similar dates,None
INT0557,FT02969,Waste contractor,High,Vehicle,No Registration
INT0558,FT09883,Council officer,Medium,Waste Pattern,Blank
INT0559,FT03661,Council officer,Low,Similar dates,None
INT0560,FT15111,Waste contractor,Low,Waste Pattern,Unknown offender
INT0561,FT12109,Anonymous report,High,Similar dates,None
INT0562,FT13995,Anonymous report,Low,Waste Pattern,Unknown offender
INT0563,FT01884,Council officer,Low,Same Location,Unknown offender
INT0564,FT07352,Waste contractor,High,Vehicle,None
INT0565,FT06571,CCTV,Medium,Vehicle,None
INT0566,FT06367,Environmental monitoring,Medium,Vehicle,None
INT0567,FT08318,CCTV,Low,Waste Pattern,Blank
INT0568,FT15288,Council officer,High,Same Location,Blank
INT0569,FT05267,Enforcement officer,Low,Same Location,Unknown offender
INT0570,FT14771,Waste contractor,Medium,Similar dates,None
INT0571,FT12204,Environmental monitoring,Low,Similar dates,None
INT0572,FT01300,Waste contractor,High,Vehicle,None
INT0573,FT10410,CCTV,Medium,Same Location,Blank
INT0574,FT11993,Council officer,Medium,Vehicle,None
INT0575,FT17649,Anonymous report,Low,Similar dates,None
INT0576,FT04213,Police partner,Medium,Similar dates,None
INT0577,FT16042,Waste contractor,Low,Waste Pattern,Blank
INT0578,FT12255,Resident,Low,Waste Pattern,Unknown offender
INT0579,FT10472,Environmental monitoring,High,Similar dates,None
INT0580,FT05992,Resident,Medium,Same Location,Unknown offender
INT0581,FT02160,Waste contractor,Medium,Waste Pattern,Blank
INT0582,FT10671,Police partner,Medium,Waste Pattern,Blank
INT0583,FT10636,CCTV,Low,Same Location,Unknown offender
INT0584,FT05807,Council officer,Low,Vehicle,No Registration
INT0585,FT00037,Resident,Low,Vehicle,No Registration
INT0586,FT15050,CCTV,High,Same Location,Blank
INT0587,FT00385,Council officer,High,Same Location,Blank
INT0588,FT04069,Council officer,Low,Same Location,Unknown offender
INT0589,FT12149,Police partner,Low,Waste Pattern,Unknown offender
INT0590,FT05249,Enforcement officer,High,Waste Pattern,Unknown offender
INT0591,FT09061,Resident,Low,Vehicle,None
INT0592,FT04465,Waste contractor,Medium,Similar dates,None
INT0593,FT09812,CCTV,Medium,Same Location,Blank
INT0594,FT03283,Anonymous report,Medium,Same Location,Blank
INT0595,FT10740,Resident,Medium,Same Location,Blank
INT0596,FT19714,CCTV,High,Waste Pattern,Blank
INT0597,FT10127,Waste contractor,High,Vehicle,No Registration
INT0598,FT15097,Police partner,Medium,Waste Pattern,Blank
INT0599,FT01917,Resident,High,Vehicle,None
INT0600,FT06315,Waste contractor,High,Same Location,Blank
INT0601,FT19382,Police partner,High,Vehicle,None
INT0602,FT13318,Anonymous report,Low,Similar dates,None
INT0603,FT15600,Waste contractor,Medium,Same Location,Blank
INT0604,FT01411,Environmental monitoring,Medium,Vehicle,No Registration
INT0605,FT10335,Enforcement officer,Medium,Similar dates,None
INT0606,FT05952,Waste contractor,Medium,Vehicle,No Registration
INT0607,FT01694,Environmental monitoring,High,Same Location,Unknown offender
INT0608,FT00348,Enforcement officer,High,Similar dates,None
INT0609,FT05896,CCTV,Medium,Same Location,Blank
INT0610,FT16387,Enforcement officer,Medium,Similar dates,None
INT0611,FT00410,Waste contractor,Medium,Waste Pattern,Blank
INT0612,FT12898,Council officer,Medium,Waste Pattern,Unknown offender
INT0613,FT00906,Police partner,High,Waste Pattern,Blank
INT0614,FT13873,Police partner,High,Waste Pattern,Blank
INT0615,FT17589,Enforcement officer,High,Same Location,Unknown offender
INT0616,FT10516,Waste contractor,Low,Vehicle,None
INT0617,FT00752,Enforcement officer,Medium,Same Location,Unknown offender
INT0618,FT04911,Council officer,High,Waste Pattern,Unknown offender
INT0619,FT12476,Anonymous report,Low,Waste Pattern,Unknown offender
INT0620,FT01153,Resident,High,Vehicle,No Registration
INT0621,FT08194,Police partner,High,Waste Pattern,Blank
INT0622,FT12023,Enforcement officer,Low,Similar dates,None
INT0623,FT02648,Anonymous report,Low,Similar dates,None
INT0624,FT00371,Environmental monitoring,Low,Waste Pattern,Blank
INT0625,FT14101,Anonymous report,Low,Waste Pattern,Blank
INT0626,FT11339,Police partner,Medium,Vehicle,No Registration
INT0627,FT17436,Waste contractor,High,Waste Pattern,Blank
INT0628,FT12434,Waste contractor,Medium,Waste Pattern,Unknown offender
INT0629,FT14566,Council officer,Medium,Vehicle,None
INT0630,FT17528,Police partner,High,Same Location,Blank
INT0631,FT11882,Anonymous report,Medium,Waste Pattern,Blank
INT0632,FT15211,CCTV,Medium,Vehicle,No Registration
INT0633,FT04332,Police partner,Medium,Same Location,Unknown offender
INT0634,FT02044,Enforcement officer,Medium,Same Location,Blank
INT0635,FT02781,Council officer,Low,Same Location,Blank
INT0636,FT18884,Resident,Low,Similar dates,None
INT0637,FT01002,Environmental monitoring,Medium,Same Location,Unknown offender
INT0638,FT19943,Waste contractor,High,Similar dates,None
INT0639,FT15744,Anonymous report,Low,Waste Pattern,Blank
INT0640,FT16184,Environmental monitoring,Medium,Same Location,Blank
INT0641,FT16416,Resident,Low,Similar dates,None
INT0642,FT19912,Environmental monitoring,Medium,Waste Pattern,Unknown offender
INT0643,FT12497,Police partner,Low,Waste Pattern,Unknown offender
INT0644,FT09277,Resident,Low,Vehicle,No Registration
INT0645,FT17767,Waste contractor,High,Same Location,Blank
INT0646,FT12622,CCTV,High,Same Location,Blank
INT0647,FT19489,Enforcement officer,Medium,Similar dates,None
INT0648,FT03366,Police partner,High,Same Location,Unknown offender
INT0649,FT04468,CCTV,Low,Waste Pattern,Blank
INT0650,FT06668,Environmental monitoring,High,Same Location,Unknown offender
INT0651,FT13522,Waste contractor,High,Waste Pattern,Blank
INT0652,FT09786,Council officer,Low,Same Location,Blank
INT0653,FT16405,Police partner,High,Waste Pattern,Blank
INT0654,FT09126,Police partner,High,Similar dates,None
INT0655,FT18068,Resident,High,Same Location,Blank
INT0656,FT13049,Police partner,Medium,Waste Pattern,Unknown offender
INT0657,FT08832,CCTV,High,Vehicle,No Registration
INT0658,FT12655,Resident,Medium,Same Location,Blank
INT0659,FT07323,Waste contractor,Medium,Vehicle,No Registration
INT0660,FT12263,Council officer,Low,Similar dates,None
INT0661,FT17412,Anonymous report,Medium,Similar dates,None
INT0662,FT08536,Council officer,High,Similar dates,None
INT0663,FT17390,Enforcement officer,High,Vehicle,No Registration
INT0664,FT18128,Resident,High,Same Location,Unknown offender
INT0665,FT14491,Enforcement officer,Medium,Similar dates,None
INT0666,FT19004,Anonymous report,High,Same Location,Unknown offender
INT0667,FT00793,Waste contractor,Medium,Vehicle,None
INT0668,FT19431,Waste contractor,Low,Same Location,Blank
INT0669,FT05391,Waste contractor,Low,Similar dates,None
INT0670,FT07249,Waste contractor,High,Waste Pattern,Blank
INT0671,FT06364,Environmental monitoring,Medium,Vehicle,None
INT0672,FT15502,Waste contractor,Medium,Similar dates,None
INT0673,FT13066,Enforcement officer,Medium,Similar dates,None
INT0674,FT00294,Resident,Medium,Vehicle,No Registration
INT0675,FT02926,Council officer,High,Similar dates,None
INT0676,FT11605,Council officer,Medium,Similar dates,None
INT0677,FT01141,CCTV,Low,Same Location,Unknown offender
INT0678,FT18389,Anonymous report,Medium,Similar dates,None
INT0679,FT17359,Enforcement officer,High,Vehicle,No Registration
INT0680,FT13114,Resident,Medium,Similar dates,None
INT0681,FT04804,Police partner,Low,Similar dates,None
INT0682,FT00733,Resident,High,Similar dates,None
INT0683,FT19562,Anonymous report,Medium,Waste Pattern,Blank
INT0684,FT07203,CCTV,Medium,Similar dates,None
INT0685,FT13822,CCTV,Low,Similar dates,None
INT0686,FT07180,CCTV,Medium,Vehicle,None
INT0687,FT12862,Enforcement officer,Low,Same Location,Blank
INT0688,FT19652,Environmental monitoring,High,Vehicle,None
INT0689,FT05805,Resident,Low,Same Location,Unknown offender
INT0690,FT04870,Enforcement officer,High,Similar dates,None
INT0691,FT07288,Enforcement officer,Medium,Vehicle,None
INT0692,FT18423,CCTV,High,Similar dates,None
INT0693,FT05985,Environmental monitoring,Low,Similar dates,None
INT0694,FT09356,Police partner,Low,Similar dates,None
INT0695,FT07422,Council officer,Medium,Similar dates,None
INT0696,FT04206,Environmental monitoring,Medium,Waste Pattern,Blank
INT0697,FT05874,Enforcement officer,High,Waste Pattern,Blank
INT0698,FT11040,Waste contractor,Low,Similar dates,None
INT0699,FT11857,Council officer,High,Vehicle,None
INT0700,FT09429,Anonymous report,Medium,Waste Pattern,Blank
INT0701,FT05211,CCTV,High,Similar dates,None
INT0702,FT01575,Environmental monitoring,Low,Vehicle,None
INT0703,FT15942,Waste contractor,Medium,Vehicle,No Registration
INT0704,FT10088,Resident,Medium,Similar dates,None
INT0705,FT01320,Environmental monitoring,High,Same Location,Unknown offender
INT0706,FT19142,Environmental monitoring,Low,Waste Pattern,Unknown offender
INT0707,FT09710,Enforcement officer,Medium,Waste Pattern,Unknown offender
INT0708,FT09952,Enforcement officer,Medium,Similar dates,None
INT0709,FT09407,Council officer,High,Similar dates,None
INT0710,FT19122,Enforcement officer,Low,Similar dates,None
INT0711,FT16843,Anonymous report,Low,Same Location,Blank
INT0712,FT17288,Enforcement officer,High,Similar dates,None
INT0713,FT15485,Enforcement officer,Medium,Similar dates,None
INT0714,FT18510,Enforcement officer,Medium,Waste Pattern,Blank
INT0715,FT05091,Council officer,Low,Similar dates,None
INT0716,FT13275,Waste contractor,Medium,Vehicle,No Registration
INT0717,FT06493,Police partner,High,Vehicle,No Registration
INT0718,FT05177,Resident,Medium,Similar dates,None
INT0719,FT10977,Enforcement officer,Low,Vehicle,No Registration
INT0720,FT00298,Council officer,High,Vehicle,No Registration
INT0721,FT14104,Environmental monitoring,High,Waste Pattern,Blank
INT0722,FT12681,Police partner,Low,Vehicle,None
INT0723,FT03575,Waste contractor,Low,Vehicle,None
INT0724,FT07093,Council officer,High,Waste Pattern,Blank
INT0725,FT05999,Anonymous report,Medium,Vehicle,None
INT0726,FT11765,Council officer,Low,Vehicle,No Registration
INT0727,FT02850,Waste contractor,Low,Same Location,Unknown offender
INT0728,FT01565,CCTV,Low,Waste Pattern,Unknown offender
INT0729,FT10447,Environmental monitoring,High,Same Location,Blank
INT0730,FT18893,Council officer,Medium,Vehicle,No Registration
INT0731,FT07471,CCTV,Medium,Waste Pattern,Blank
INT0732,FT10252,Anonymous report,Low,Vehicle,No Registration
INT0733,FT08856,Environmental monitoring,Low,Same Location,Blank
INT0734,FT02978,Enforcement officer,High,Similar dates,None
INT0735,FT03332,Environmental monitoring,Medium,Waste Pattern,Unknown offender
INT0736,FT19080,Police partner,High,Waste Pattern,Blank
INT0737,FT12456,Council officer,Low,Same Location,Unknown offender
INT0738,FT06055,Police partner,High,Similar dates,None
INT0739,FT13114,Environmental monitoring,Medium,Similar dates,None
INT0740,FT04008,Council officer,Medium,Waste Pattern,Unknown offender
INT0741,FT00571,Police partner,Medium,Similar dates,None
INT0742,FT16951,Resident,Medium,Similar dates,None
INT0743,FT18015,Environmental monitoring,Low,Similar dates,None
INT0744,FT14169,Council officer,Low,Waste Pattern,Unknown offender
INT0745,FT13371,Environmental monitoring,High,Vehicle,None
INT0746,FT06094,Environmental monitoring,Medium,Vehicle,None
INT0747,FT12078,Council officer,Medium,Similar dates,None
INT0748,FT02777,Environmental monitoring,Medium,Vehicle,No Registration
INT0749,FT10826,Police partner,Medium,Waste Pattern,Blank
INT0750,FT04725,Council officer,Low,Same Location,Unknown offender
INT0751,FT12852,Environmental monitoring,High,Waste Pattern,Unknown offender
INT0752,FT16850,Waste contractor,Low,Waste Pattern,Blank
